,ID,trial,TargetPosition,RT,ampWinner,ampAveraging
1508,1508,108,190,965,182,94.1347300045133
1509,1509,109,190,948,192,82.941014337581
1510,1510,110,190,1009,174,92.60788625365628
1511,1511,111,190,1053,194,91.09169832643158
1512,1512,112,190,1016,182,91.59611559445567
1513,1513,113,190,,,
1514,1514,114,190,1003,176,102.89187299609907
1515,1515,115,190,948,194,87.96550008550277
1516,1516,116,190,967,185,80.30375607825876
1517,1517,117,190,1015,190,85.55139671520226
1518,1518,118,190,1050,177,98.42990458999195
1519,1519,119,190,,,
1520,1520,120,190,1030,177,98.59108983037038
1521,1521,121,190,999,171,98.55921051883544
1522,1522,122,190,1038,179,91.1975989898513
1523,1523,123,190,1025,176,90.21940960539189
1524,1524,124,190,1056,174,89.25086566111584
1525,1525,125,190,1010,185,103.91204104986899
1526,1526,126,190,1027,178,95.73094073567593
1527,1527,127,190,942,185,98.32176321562478
1528,1528,128,190,957,173,91.96773386363753
1529,1529,129,190,983,179,81.14147369334339
1530,1530,130,190,947,188,94.55307327799514
1531,1531,131,190,952,164,91.96559813131572
1532,1532,132,190,929,171,103.37541495757088
1533,1533,133,190,1033,185,95.23401040604291
1534,1534,134,190,977,177,94.17799282691256
1535,1535,135,190,965,181,83.96259183648448
1536,1536,136,190,998,166,96.09416507057487
1537,1537,137,190,931,196,77.79046971024765
1538,1538,138,190,1050,184,85.70732101347237
1539,1539,139,190,1046,192,94.07074138224382
1540,1540,140,190,958,164,91.40713608907998
1541,1541,141,190,1037,174,95.5156087091475
1542,1542,142,190,922,185,74.83462866699533
1543,1543,143,190,1051,180,79.13862682393783
1544,1544,144,190,1019,175,101.99935653481612
1545,1545,145,190,1018,177,95.8634564865767
1546,1546,146,190,1002,195,74.14881965248733
1547,1547,147,190,1070,180,95.63755643563705
1548,1548,148,190,1035,182,90.44231410622027
1549,1549,149,190,1025,180,93.97197131293566
1550,1550,150,190,1030,174,99.11839909101212
1551,1551,151,190,989,178,83.98731844990067
1552,1552,152,190,925,167,94.50646725521324
1553,1553,153,190,1061,190,58.543929165960755
1554,1554,154,190,921,183,93.79001609639192
1555,1555,155,190,995,188,88.53179109840615
1556,1556,156,190,,,
1557,1557,157,190,971,195,81.49631683014948
1558,1558,158,190,1042,193,98.71237102867134
1559,1559,159,190,,,
1560,1560,160,190,1019,179,89.13789347235182
1561,1561,161,190,1041,173,94.84357955130824
1562,1562,162,190,982,168,103.21715599366276
1563,1563,163,190,996,176,93.16543521894052
1564,1564,164,190,959,186,74.45231917128797
1565,1565,165,190,970,183,96.23184063022514
1566,1566,166,190,985,182,102.44668424262906
1567,1567,167,190,961,177,90.96592222343394
1568,1568,168,190,976,173,94.53362790825592
1569,1569,169,190,1005,177,92.06164985065169
1570,1570,170,190,1016,177,90.64687294732435
1571,1571,171,190,930,187,86.83347563121102
1572,1572,172,190,957,191,106.01920500446148
1573,1573,173,190,1071,166,96.7592282319194
1574,1574,174,190,1039,183,89.6143226802422
1575,1575,175,190,,,
1576,1576,176,190,1012,193,80.11888524987437
1577,1577,177,190,,,
1578,1578,178,190,1020,189,75.83510910718876
1579,1579,179,190,,,
1580,1580,180,190,1012,177,92.59237893381257
1581,1581,181,190,,,
1582,1582,182,190,1006,184,90.68363208164955
1583,1583,183,190,,,
1584,1584,184,190,,,
1585,1585,185,190,968,177,84.88066130064037
1586,1586,186,190,,,
1587,1587,187,190,1024,180,101.48568553787287
1588,1588,188,190,1005,184,76.33455923679418
1589,1589,189,190,1046,187,94.65799901162549
1590,1590,190,190,1010,177,77.99447069608269
1591,1591,191,190,989,180,89.90689745825954
1592,1592,192,190,,,
1593,1593,193,190,1059,190,98.9454734277484
1594,1594,194,190,961,182,93.36371665696659
1595,1595,195,190,1076,186,98.5669565425323
1596,1596,196,190,1006,178,83.27340309923257
1597,1597,197,190,1031,171,102.27640426629233
1598,1598,198,190,963,187,69.93904567537125
1599,1599,199,190,996,182,95.43400771160461
